DBN,School Name,Year,Total Enrollment,Grade 3K+PK (Half Day & Full Day),Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,# Female,% Female,# Male,% Male,# Asian,% Asian,# Black,% Black,# Hispanic,% Hispanic,# Multiple Race Categories Not Represented,% Multiple Race Categories Not Represented,# White,% White,# Students with Disabilities,% Students with Disabilities,# English Language Learners,% English Language Learners,# Poverty,% Poverty,Economic Need Index
01M509,Marta Valle High School,2019-20,97,0,0,0,0,0,0,0,0,0,0,27,30,19,21,55,0.567,42,0.433,10,0.103,25,0.258,58,0.598,3,0.031,1,0.01,25,0.258,9,0.093,86,88.7%,83.1%
01M515,Lower East Side Preparatory High School,2015-16,564,0,0,0,0,0,0,0,0,0,0,0,216,190,158,252,0.447,312,0.553,333,0.59,68,0.121,149,0.264,6,0.011,8,0.014,29,0.051,354,0.628,198,35.1%,89.5%
01M515,Lower East Side Preparatory High School,2016-17,559,0,0,0,0,0,0,0,0,0,0,0,276,146,137,248,0.444,311,0.556,347,0.621,60,0.107,139,0.249,3,0.005,10,0.018,30,0.054,390,0.698,186,33.3%,90.0%
01M515,Lower East Side Preparatory High School,2017-18,557,0,0,0,0,0,0,0,0,0,0,0,212,200,145,237,0.425,320,0.575,318,0.571,58,0.104,165,0.296,6,0.011,10,0.018,31,0.056,392,0.704,431,77.4%,Above 95%
01M515,Lower East Side Preparatory High School,2018-19,543,0,0,0,0,0,0,0,0,0,0,44,151,124,224,231,0.425,312,0.575,274,0.505,51,0.094,206,0.379,2,0.004,10,0.018,46,0.085,390,0.718,404,74.4%,94.1%
01M515,Lower East Side Preparatory High School,2019-20,531,0,0,0,0,0,0,0,0,0,0,89,142,112,188,212,0.399,319,0.601,232,0.437,62,0.117,225,0.424,1,0.002,11,0.021,54,0.102,374,0.704,397,74.8%,Above 95%
01M539,"New Explorations into Science, Technology and Math",2015-16,1753,0,123,111,113,115,117,116,144,122,137,143,139,185,188,885,0.505,868,0.495,579,0.33,153,0.087,198,0.113,91,0.052,732,0.418,82,0.047,7,0.004,478,27.3%,25.3%
01M539,"New Explorations into Science, Technology and Math",2016-17,1745,0,100,151,124,118,113,113,154,137,121,161,149,126,178,866,0.496,879,0.504,579,0.332,140,0.08,193,0.111,113,0.065,720,0.413,107,0.061,7,0.004,441,25.3%,23.0%
01M539,"New Explorations into Science, Technology and Math",2017-18,1734,0,100,116,149,122,116,112,152,149,136,145,163,146,128,831,0.479,903,0.521,575,0.332,134,0.077,204,0.118,129,0.074,692,0.399,140,0.081,14,0.008,415,23.9%,28.2%
01M539,"New Explorations into Science, Technology and Math",2018-19,1754,0,100,116,119,148,116,109,145,141,145,162,154,158,141,833,0.475,921,0.525,584,0.333,118,0.067,199,0.113,156,0.089,697,0.397,150,0.086,28,0.016,430,24.5%,26.9%
01M539,"New Explorations into Science, Technology and Math",2019-20,1806,0,100,115,120,122,144,114,153,145,139,202,162,140,150,902,0.499,904,0.501,615,0.341,133,0.074,207,0.115,150,0.083,701,0.388,177,0.098,22,0.012,422,23.4%,28.4%
01M650,Cascades High School,2015-16,233,0,0,0,0,0,0,0,0,0,0,7,62,65,99,136,0.584,97,0.416,9,0.039,78,0.335,129,0.554,2,0.009,15,0.064,20,0.086,8,0.034,172,73.8%,64.6%
01M650,Cascades High School,2016-17,239,0,0,0,0,0,0,0,0,0,0,29,56,74,80,124,0.519,115,0.481,9,0.038,82,0.343,131,0.548,4,0.017,13,0.054,29,0.121,6,0.025,185,77.4%,69.9%
01M650,Cascades High School,2017-18,241,0,0,0,0,0,0,0,0,0,0,34,80,73,54,132,0.548,109,0.452,10,0.041,95,0.394,127,0.527,4,0.017,5,0.021,34,0.141,7,0.029,205,85.1%,85.5%
01M650,Cascades High School,2018-19,187,0,0,0,0,0,0,0,0,0,0,18,74,55,40,89,0.476,98,0.524,5,0.027,90,0.481,90,0.481,0,0,2,0.011,37,0.198,4,0.021,162,86.6%,85.3%
01M650,Cascades High School,2019-20,168,0,0,0,0,0,0,0,0,0,0,24,56,57,31,74,0.44,94,0.56,3,0.018,74,0.44,89,0.53,1,0.006,1,0.006,58,0.345,7,0.042,150,89.3%,89.1%
01M696,Bard High School Early College,2015-16,535,0,0,0,0,0,0,0,0,0,0,147,139,119,130,315,0.589,220,0.411,122,0.228,86,0.161,88,0.164,11,0.021,228,0.426,5,0.009,0,0,222,41.5%,37.0%
01M696,Bard High School Early College,2016-17,548,0,0,0,0,0,0,0,0,0,0,140,154,140,114,338,0.617,210,0.383,141,0.257,88,0.161,97,0.177,9,0.016,213,0.389,16,0.029,0,0,250,45.6%,37.9%
01M696,Bard High School Early College,2017-18,588,0,0,0,0,0,0,0,0,0,0,168,136,152,132,371,0.631,217,0.369,167,0.284,80,0.136,100,0.17,11,0.019,230,0.391,30,0.051,1,0.002,259,44.0%,41.4%
01M696,Bard High School Early College,2018-19,615,0,0,0,0,0,0,0,0,0,0,173,169,128,145,379,0.616,236,0.384,178,0.289,66,0.107,108,0.176,15,0.024,248,0.403,47,0.076,1,0.002,258,42.0%,40.6%
01M696,Bard High School Early College,2019-20,613,0,0,0,0,0,0,0,0,0,0,164,167,163,119,350,0.571,263,0.429,163,0.266,78,0.127,121,0.197,20,0.033,231,0.377,65,0.106,0,0,254,41.4%,41.4%
01M839,Tompkins Square Middle School,2015-16,371,0,0,0,0,0,0,0,127,124,120,0,0,0,0,195,0.526,176,0.474,87,0.235,59,0.159,138,0.372,12,0.032,75,0.202,90,0.243,11,0.03,257,69.3%,58.1%
01M839,Tompkins Square Middle School,2016-17,374,0,0,0,0,0,0,0,128,124,122,0,0,0,0,200,0.535,174,0.465,99,0.265,60,0.16,132,0.353,11,0.029,72,0.193,103,0.275,14,0.037,251,67.1%,56.9%
01M839,Tompkins Square Middle School,2017-18,373,0,0,0,0,0,0,0,125,122,126,0,0,0,0,198,0.531,175,0.469,86,0.231,51,0.137,144,0.386,14,0.038,78,0.209,103,0.276,8,0.021,259,69.4%,68.0%
01M839,Tompkins Square Middle School,2018-19,362,0,0,0,0,0,0,0,120,122,120,0,0,0,0,193,0.533,169,0.467,78,0.215,47,0.13,147,0.406,14,0.039,76,0.21,100,0.276,7,0.019,244,67.4%,66.6%
01M839,Tompkins Square Middle School,2019-20,358,0,0,0,0,0,0,0,117,120,121,0,0,0,0,179,0.5,179,0.5,59,0.165,51,0.142,155,0.433,16,0.045,77,0.215,98,0.274,6,0.017,230,64.2%,63.7%
02M001,P.S. 001 Alfred E. Smith,2015-16,400,28,48,58,60,61,70,75,0,0,0,0,0,0,0,189,0.472,211,0.527,257,0.642,49,0.123,87,0.218,3,0.007,4,0.01,101,0.252,100,0.25,246,61.5%,70.1%
02M001,P.S. 001 Alfred E. Smith,2016-17,356,34,50,48,55,53,53,63,0,0,0,0,0,0,0,178,0.5,178,0.5,216,0.607,41,0.115,84,0.236,4,0.011,11,0.031,89,0.25,83,0.233,204,57.3%,68.0%
02M001,P.S. 001 Alfred E. Smith,2017-18,318,24,44,51,46,47,55,51,0,0,0,0,0,0,0,158,0.497,160,0.503,170,0.535,56,0.176,82,0.258,4,0.013,6,0.019,90,0.283,64,0.201,257,80.8%,84.3%
02M001,P.S. 001 Alfred E. Smith,2018-19,295,29,35,40,42,47,47,55,0,0,0,0,0,0,0,137,0.464,158,0.536,147,0.498,53,0.18,84,0.285,4,0.014,7,0.024,85,0.288,56,0.19,229,77.6%,83.4%
02M001,P.S. 001 Alfred E. Smith,2019-20,247,18,27,35,38,39,47,43,0,0,0,0,0,0,0,111,0.449,136,0.551,112,0.453,55,0.223,64,0.259,1,0.004,15,0.061,73,0.296,49,0.198,187,75.7%,81.1%
02M002,P.S. 002 Meyer London,2015-16,672,21,86,84,107,139,117,118,0,0,0,0,0,0,0,313,0.466,359,0.534,573,0.853,27,0.04,63,0.094,1,0.001,8,0.012,137,0.204,241,0.359,Above 95%,Above 95%,81.4%
02M002,P.S. 002 Meyer London,2016-17,603,36,77,76,81,98,129,106,0,0,0,0,0,0,0,283,0.469,320,0.531,487,0.808,34,0.056,75,0.124,0,0,7,0.012,121,0.201,191,0.317,Above 95%,Above 95%,80.3%
02M002,P.S. 002 Meyer London,2017-18,552,22,88,69,81,79,93,120,0,0,0,0,0,0,0,261,0.473,291,0.527,434,0.786,29,0.053,82,0.149,2,0.004,5,0.009,126,0.228,180,0.326,Above 95%,Above 95%,91.0%
02M002,P.S. 002 Meyer London,2018-19,483,20,63,84,67,78,79,92,0,0,0,0,0,0,0,220,0.455,263,0.545,367,0.76,39,0.081,71,0.147,0,0,6,0.012,114,0.236,153,0.317,450,93.2%,90.9%
02M002,P.S. 002 Meyer London,2019-20,449,28,54,55,86,66,78,82,0,0,0,0,0,0,0,211,0.47,238,0.53,316,0.704,46,0.102,80,0.178,0,0,7,0.016,104,0.232,144,0.321,Above 95%,Above 95%,92.0%
02M003,P.S. 003 Charrette School,2015-16,789,53,129,108,126,118,156,99,0,0,0,0,0,0,0,375,0.475,414,0.525,56,0.071,42,0.053,97,0.123,41,0.052,553,0.701,152,0.193,34,0.043,132,16.7%,14.0%
02M003,P.S. 003 Charrette School,2016-17,778,50,132,118,103,117,111,147,0,0,0,0,0,0,0,393,0.505,385,0.495,52,0.067,42,0.054,105,0.135,41,0.053,538,0.692,146,0.188,32,0.041,115,14.8%,13.9%
02M003,P.S. 003 Charrette School,2017-18,753,54,126,134,113,98,120,108,0,0,0,0,0,0,0,369,0.49,384,0.51,65,0.086,43,0.057,104,0.138,39,0.052,502,0.667,157,0.208,24,0.032,165,21.9%,20.2%
02M003,P.S. 003 Charrette School,2018-19,731,54,125,111,127,100,99,115,0,0,0,0,0,0,0,357,0.488,374,0.512,69,0.094,39,0.053,119,0.163,43,0.059,461,0.631,154,0.211,32,0.044,168,23.0%,18.4%
02M003,P.S. 003 Charrette School,2019-20,714,67,118,117,106,120,89,97,0,0,0,0,0,0,0,335,0.469,379,0.531,62,0.087,43,0.06,107,0.15,35,0.049,467,0.654,137,0.192,23,0.032,134,18.8%,21.1%
02M006,P.S. 006 Lillie D. Blake,2015-16,700,0,105,113,120,124,124,114,0,0,0,0,0,0,0,321,0.459,379,0.541,91,0.13,15,0.021,50,0.071,18,0.026,526,0.751,135,0.193,13,0.019,46,6.6%,10.4%
02M006,P.S. 006 Lillie D. Blake,2016-17,683,40,100,99,104,112,119,109,0,0,0,0,0,0,0,330,0.483,353,0.517,89,0.13,14,0.02,50,0.073,18,0.026,512,0.75,114,0.167,22,0.032,44,6.4%,9.5%
02M006,P.S. 006 Lillie D. Blake,2017-18,694,78,100,105,93,97,106,115,0,0,0,0,0,0,0,340,0.49,354,0.51,103,0.148,17,0.024,45,0.065,12,0.017,517,0.745,118,0.17,20,0.029,83,12.0%,12.4%
02M006,P.S. 006 Lillie D. Blake,2018-19,671,83,104,109,100,90,86,99,0,0,0,0,0,0,0,343,0.511,328,0.489,115,0.171,16,0.024,41,0.061,11,0.016,488,0.727,113,0.168,22,0.033,83,12.4%,10.5%
02M006,P.S. 006 Lillie D. Blake,2019-20,648,70,109,100,106,96,81,86,0,0,0,0,0,0,0,330,0.509,318,0.491,126,0.194,13,0.02,50,0.077,14,0.022,445,0.687,106,0.164,13,0.02,55,8.5%,8.4%
02M011,P.S. 011 William T. Harris,2015-16,921,18,146,133,161,186,148,129,0,0,0,0,0,0,0,434,0.471,487,0.529,133,0.144,63,0.068,234,0.254,39,0.042,452,0.491,127,0.138,32,0.035,260,28.2%,29.6%
02M011,P.S. 011 William T. Harris,2016-17,931,18,146,154,131,156,181,145,0,0,0,0,0,0,0,464,0.498,467,0.502,139,0.149,68,0.073,224,0.241,42,0.045,458,0.492,125,0.134,32,0.034,262,28.1%,27.5%
02M011,P.S. 011 William T. Harris,2017-18,923,18,140,155,146,131,150,183,0,0,0,0,0,0,0,463,0.502,460,0.498,146,0.158,57,0.062,223,0.242,60,0.065,437,0.473,137,0.148,30,0.033,277,30.0%,34.4%
02M011,P.S. 011 William T. Harris,2018-19,888,18,153,137,155,145,134,146,0,0,0,0,0,0,0,430,0.484,458,0.516,137,0.154,51,0.057,216,0.243,75,0.084,409,0.461,141,0.159,29,0.033,283,31.9%,34.1%
02M011,P.S. 011 William T. Harris,2019-20,900,18,144,160,133,162,142,141,0,0,0,0,0,0,0,439,0.488,461,0.512,143,0.159,62,0.069,210,0.233,81,0.09,404,0.449,135,0.15,24,0.027,253,28.1%,38.0%
02M033,P.S. 033 Chelsea Prep,2015-16,639,30,90,107,111,94,103,104,0,0,0,0,0,0,0,323,0.505,316,0.495,161,0.252,76,0.119,190,0.297,43,0.067,169,0.264,83,0.13,25,0.039,298,46.6%,39.2%
02M033,P.S. 033 Chelsea Prep,2016-17,622,34,87,93,113,102,93,100,0,0,0,0,0,0,0,323,0.519,299,0.481,142,0.228,89,0.143,178,0.286,54,0.087,159,0.256,87,0.14,20,0.032,286,46.0%,41.5%
02M033,P.S. 033 Chelsea Prep,2017-18,650,36,100,96,98,121,102,97,0,0,0,0,0,0,0,342,0.526,308,0.474,147,0.226,117,0.18,183,0.282,54,0.083,149,0.229,101,0.155,29,0.045,313,48.2%,49.9%
02M033,P.S. 033 Chelsea Prep,2018-19,632,33,81,114,94,99,113,98,0,0,0,0,0,0,0,315,0.498,317,0.502,149,0.236,116,0.184,182,0.288,56,0.089,129,0.204,107,0.169,38,0.06,312,49.4%,49.4%
02M033,P.S. 033 Chelsea Prep,2019-20,612,33,102,93,105,88,88,103,0,0,0,0,0,0,0,308,0.503,304,0.497,148,0.242,106,0.173,173,0.283,54,0.088,131,0.214,92,0.15,45,0.074,287,46.9%,49.0%
02M040,P.S. 040 Augustus Saint-Gaudens,2015-16,631,36,99,100,108,97,95,96,0,0,0,0,0,0,0,324,0.513,307,0.487,54,0.086,18,0.029,84,0.133,73,0.116,402,0.637,115,0.182,16,0.025,53,8.4%,11.2%
02M040,P.S. 040 Augustus Saint-Gaudens,2016-17,650,35,126,103,94,103,96,93,0,0,0,0,0,0,0,336,0.517,314,0.483,70,0.108,18,0.028,93,0.143,67,0.103,402,0.618,119,0.183,25,0.038,54,8.3%,11.1%
02M040,P.S. 040 Augustus Saint-Gaudens,2017-18,673,36,127,125,96,96,97,96,0,0,0,0,0,0,0,346,0.514,327,0.486,80,0.119,10,0.015,95,0.141,73,0.108,415,0.617,117,0.174,21,0.031,67,10.0%,16.4%
02M040,P.S. 040 Augustus Saint-Gaudens,2018-19,708,35,125,138,125,96,93,96,0,0,0,0,0,0,0,357,0.504,351,0.496,86,0.121,12,0.017,99,0.14,72,0.102,439,0.62,120,0.169,18,0.025,86,12.1%,14.2%
02M040,P.S. 040 Augustus Saint-Gaudens,2019-20,700,18,119,121,131,125,97,89,0,0,0,0,0,0,0,362,0.517,338,0.483,98,0.14,13,0.019,98,0.14,71,0.101,420,0.6,99,0.141,18,0.026,65,9.3%,11.1%
02M041,P.S. 041 Greenwich Village,2015-16,721,36,121,91,131,115,118,109,0,0,0,0,0,0,0,375,0.52,346,0.48,66,0.092,13,0.018,69,0.096,75,0.104,498,0.691,121,0.168,14,0.019,Below 5%,Below 5%,5.2%
02M041,P.S. 041 Greenwich Village,2016-17,699,36,97,124,91,125,114,112,0,0,0,0,0,0,0,379,0.542,320,0.458,57,0.082,13,0.019,62,0.089,84,0.12,483,0.691,113,0.162,10,0.014,Below 5%,Below 5%,5.2%
02M041,P.S. 041 Greenwich Village,2017-18,694,36,119,100,119,90,123,107,0,0,0,0,0,0,0,376,0.542,318,0.458,54,0.078,9,0.013,72,0.104,80,0.115,479,0.69,108,0.156,11,0.016,65,9.4%,7.8%
02M041,P.S. 041 Greenwich Village,2018-19,694,53,110,112,95,118,90,116,0,0,0,0,0,0,0,355,0.512,339,0.488,51,0.073,10,0.014,63,0.091,90,0.13,480,0.692,119,0.171,11,0.016,50,7.2%,7.9%
02M041,P.S. 041 Greenwich Village,2019-20,668,53,117,102,109,93,106,88,0,0,0,0,0,0,0,324,0.485,344,0.515,50,0.075,9,0.013,63,0.094,94,0.141,452,0.677,105,0.157,11,0.016,50,7.5%,8.6%
02M042,P.S. 042 Benjamin Altman,2015-16,737,46,102,99,94,132,132,132,0,0,0,0,0,0,0,341,0.463,396,0.537,686,0.931,2,0.003,30,0.041,4,0.005,15,0.02,122,0.166,202,0.274,455,61.7%,72.9%
02M042,P.S. 042 Benjamin Altman,2016-17,654,38,94,90,94,89,122,127,0,0,0,0,0,0,0,312,0.477,342,0.523,598,0.914,4,0.006,34,0.052,4,0.006,14,0.021,118,0.18,209,0.32,371,56.7%,70.6%
02M042,P.S. 042 Benjamin Altman,2017-18,653,42,112,99,95,90,86,129,0,0,0,0,0,0,0,307,0.47,346,0.53,579,0.887,9,0.014,44,0.067,5,0.008,16,0.025,112,0.172,225,0.345,498,76.3%,82.4%
02M042,P.S. 042 Benjamin Altman,2018-19,574,34,82,105,98,91,81,83,0,0,0,0,0,0,0,277,0.483,297,0.517,497,0.866,8,0.014,43,0.075,3,0.005,23,0.04,106,0.185,187,0.326,418,72.8%,79.9%
02M042,P.S. 042 Benjamin Altman,2019-20,557,43,89,80,95,86,88,76,0,0,0,0,0,0,0,263,0.472,294,0.528,468,0.84,9,0.016,43,0.077,3,0.005,34,0.061,106,0.19,133,0.239,388,69.7%,77.9%
02M047,47 The American Sign Language and English Secondar,2015-16,186,0,0,0,0,0,0,0,0,0,0,50,39,52,45,121,0.651,65,0.349,3,0.016,50,0.269,118,0.634,3,0.016,12,0.065,44,0.237,11,0.059,159,85.5%,69.4%
02M047,47 The American Sign Language and English Secondar,2016-17,179,0,0,0,0,0,0,0,0,0,0,56,51,37,35,130,0.726,49,0.274,3,0.017,55,0.307,110,0.615,3,0.017,8,0.045,46,0.257,9,0.05,160,89.4%,72.5%
02M047,47 The American Sign Language and English Secondar,2017-18,165,0,0,0,0,1,0,0,0,0,0,38,57,32,37,123,0.745,42,0.255,3,0.018,47,0.285,107,0.648,3,0.018,5,0.03,54,0.327,13,0.079,146,88.5%,83.6%
02M047,47 The American Sign Language and English Secondar,2018-19,196,0,0,0,0,0,0,0,0,0,0,76,35,46,39,140,0.714,56,0.286,6,0.031,54,0.276,126,0.643,1,0.005,9,0.046,53,0.27,9,0.046,173,88.3%,77.2%
02M047,47 The American Sign Language and English Secondar,2019-20,232,0,0,0,0,0,0,0,0,0,0,84,71,31,46,165,0.711,67,0.289,6,0.026,58,0.25,155,0.668,5,0.022,8,0.034,59,0.254,11,0.047,190,81.9%,81.1%
02M051,P.S. 051 Elias Howe,2015-16,370,48,52,48,62,47,59,54,0,0,0,0,0,0,0,176,0.476,194,0.524,87,0.235,45,0.122,157,0.424,8,0.022,73,0.197,93,0.251,35,0.095,176,47.6%,47.3%
02M051,P.S. 051 Elias Howe,2016-17,389,49,70,53,50,59,51,57,0,0,0,0,0,0,0,208,0.535,181,0.465,81,0.208,47,0.121,177,0.455,6,0.015,78,0.201,86,0.221,38,0.098,182,46.8%,48.6%
02M051,P.S. 051 Elias Howe,2017-18,453,68,66,73,62,59,64,61,0,0,0,0,0,0,0,232,0.512,221,0.488,81,0.179,72,0.159,205,0.453,14,0.031,81,0.179,103,0.227,35,0.077,269,59.4%,60.2%
02M051,P.S. 051 Elias Howe,2018-19,481,71,64,77,73,68,64,64,0,0,0,0,0,0,0,246,0.511,235,0.489,62,0.129,71,0.148,229,0.476,14,0.029,105,0.218,109,0.227,35,0.073,278,57.8%,59.7%
02M051,P.S. 051 Elias Howe,2019-20,488,72,71,71,70,80,59,65,0,0,0,0,0,0,0,234,0.48,254,0.52,71,0.145,70,0.143,222,0.455,16,0.033,109,0.223,95,0.195,36,0.074,272,55.7%,61.3%
02M059,P.S. 059 Beekman Hill International,2015-16,573,0,102,102,76,101,95,97,0,0,0,0,0,0,0,273,0.476,300,0.524,88,0.154,12,0.021,74,0.129,59,0.103,340,0.593,105,0.183,23,0.04,66,11.5%,7.0%
02M059,P.S. 059 Beekman Hill International,2016-17,576,0,117,97,100,67,99,96,0,0,0,0,0,0,0,282,0.49,294,0.51,95,0.165,11,0.019,66,0.115,59,0.102,345,0.599,111,0.193,21,0.036,56,9.7%,Below 5%
02M059,P.S. 059 Beekman Hill International,2017-18,614,20,118,104,112,101,62,97,0,0,0,0,0,0,0,313,0.51,301,0.49,108,0.176,8,0.013,64,0.104,57,0.093,377,0.614,102,0.166,23,0.037,58,9.4%,8.7%
02M059,P.S. 059 Beekman Hill International,2018-19,598,20,100,111,102,104,96,65,0,0,0,0,0,0,0,306,0.512,292,0.488,119,0.199,8,0.013,63,0.105,61,0.102,347,0.58,92,0.154,28,0.047,69,11.5%,7.8%
02M059,P.S. 059 Beekman Hill International,2019-20,638,19,127,95,108,91,101,97,0,0,0,0,0,0,0,336,0.527,302,0.473,139,0.218,10,0.016,56,0.088,61,0.096,372,0.583,88,0.138,40,0.063,53,8.3%,8.8%
02M077,P.S. 77 Lower Lab School,2015-16,345,0,49,61,60,62,60,53,0,0,0,0,0,0,0,175,0.507,170,0.493,93,0.27,1,0.003,18,0.052,31,0.09,202,0.586,40,0.116,0,0,Below 5%,Below 5%,6.3%
02M077,P.S. 77 Lower Lab School,2016-17,359,0,50,64,64,63,60,58,0,0,0,0,0,0,0,179,0.499,180,0.501,108,0.301,1,0.003,17,0.047,38,0.106,195,0.543,41,0.114,1,0.003,Below 5%,Below 5%,7.1%
02M077,P.S. 77 Lower Lab School,2017-18,358,0,50,60,64,64,63,57,0,0,0,0,0,0,0,174,0.486,184,0.514,112,0.313,1,0.003,22,0.061,42,0.117,181,0.506,36,0.101,0,0,20,5.6%,9.7%
02M077,P.S. 77 Lower Lab School,2018-19,360,0,50,60,64,64,64,58,0,0,0,0,0,0,0,174,0.483,186,0.517,118,0.328,1,0.003,17,0.047,42,0.117,182,0.506,29,0.081,0,0,42,11.7%,10.2%
02M077,P.S. 77 Lower Lab School,2019-20,362,0,50,64,64,64,62,58,0,0,0,0,0,0,0,173,0.478,189,0.522,139,0.384,1,0.003,22,0.061,48,0.133,152,0.42,24,0.066,2,0.006,39,10.8%,10.8%
02M089,P.S. 89,2015-16,425,36,70,69,86,52,62,50,0,0,0,0,0,0,0,195,0.459,230,0.541,70,0.165,8,0.019,61,0.144,22,0.052,264,0.621,70,0.165,19,0.045,Below 5%,Below 5%,5.8%
02M089,P.S. 89,2016-17,412,36,75,55,65,76,48,57,0,0,0,0,0,0,0,199,0.483,213,0.517,67,0.163,9,0.022,66,0.16,19,0.046,251,0.609,72,0.175,16,0.039,Below 5%,Below 5%,5.8%
02M089,P.S. 89,2017-18,433,36,97,64,53,62,76,45,0,0,0,0,0,0,0,212,0.49,221,0.51,75,0.173,7,0.016,62,0.143,34,0.079,255,0.589,69,0.159,20,0.046,87,20.1%,7.4%
02M089,P.S. 89,2018-19,456,35,88,92,63,47,61,70,0,0,0,0,0,0,0,218,0.478,238,0.522,87,0.191,7,0.015,54,0.118,38,0.083,270,0.592,74,0.162,28,0.061,41,9.0%,9.5%
02M089,P.S. 89,2019-20,454,36,87,85,78,62,51,55,0,0,0,0,0,0,0,214,0.471,240,0.529,89,0.196,4,0.009,50,0.11,40,0.088,271,0.597,66,0.145,34,0.075,27,5.9%,10.0%
02M104,J.H.S. 104 Simon Baruch,2015-16,1113,0,0,0,0,0,0,0,366,401,346,0,0,0,0,489,0.439,624,0.561,441,0.396,90,0.081,235,0.211,35,0.031,312,0.28,199,0.179,52,0.047,621,55.8%,43.8%
02M104,J.H.S. 104 Simon Baruch,2016-17,1145,0,0,0,0,0,0,0,373,369,403,0,0,0,0,514,0.449,631,0.551,412,0.36,86,0.075,215,0.188,44,0.038,388,0.339,201,0.176,53,0.046,529,46.2%,36.0%
02M104,J.H.S. 104 Simon Baruch,2017-18,1134,0,0,0,0,0,0,0,368,378,388,0,0,0,0,529,0.466,605,0.534,382,0.337,85,0.075,215,0.19,59,0.052,393,0.347,198,0.175,47,0.041,511,45.1%,42.6%
02M104,J.H.S. 104 Simon Baruch,2018-19,1116,0,0,0,0,0,0,0,374,365,377,0,0,0,0,540,0.484,576,0.516,389,0.349,84,0.075,196,0.176,57,0.051,390,0.349,181,0.162,54,0.048,484,43.4%,40.7%
02M104,J.H.S. 104 Simon Baruch,2019-20,1101,0,0,0,0,0,0,0,371,364,366,0,0,0,0,512,0.465,589,0.535,393,0.357,79,0.072,207,0.188,68,0.062,354,0.322,180,0.163,23,0.021,496,45.0%,44.8%
02M111,P.S. 111 Adolph S. Ochs,2015-16,393,37,59,51,43,48,52,51,0,0,52,0,0,0,0,192,0.489,201,0.511,71,0.181,63,0.16,195,0.496,14,0.036,50,0.127,117,0.298,48,0.122,197,50.1%,51.9%
02M111,P.S. 111 Adolph S. Ochs,2016-17,334,43,42,57,48,45,47,52,0,0,0,0,0,0,0,158,0.473,176,0.527,57,0.171,47,0.141,157,0.47,11,0.033,62,0.186,84,0.251,51,0.153,173,51.8%,52.8%
02M111,P.S. 111 Adolph S. Ochs,2017-18,395,46,58,48,76,51,58,58,0,0,0,0,0,0,0,177,0.448,218,0.552,66,0.167,59,0.149,188,0.476,15,0.038,67,0.17,85,0.215,49,0.124,246,62.3%,62.9%
02M111,P.S. 111 Adolph S. Ochs,2018-19,413,48,69,56,52,73,57,58,0,0,0,0,0,0,0,190,0.46,223,0.54,65,0.157,56,0.136,194,0.47,17,0.041,81,0.196,99,0.24,41,0.099,241,58.4%,59.1%
02M111,P.S. 111 Adolph S. Ochs,2019-20,438,50,64,71,58,60,79,56,0,0,0,0,0,0,0,204,0.466,234,0.534,59,0.135,64,0.146,219,0.5,11,0.025,85,0.194,107,0.244,47,0.107,238,54.3%,61.5%
02M114,East Side Middle School,2015-16,441,0,0,0,0,0,0,0,149,142,150,0,0,0,0,230,0.522,211,0.478,66,0.15,13,0.029,40,0.091,32,0.073,290,0.658,64,0.145,0,0,41,9.3%,8.4%
02M114,East Side Middle School,2016-17,443,0,0,0,0,0,0,0,151,147,145,0,0,0,0,231,0.521,212,0.479,62,0.14,14,0.032,40,0.09,38,0.086,289,0.652,70,0.158,0,0,31,7.0%,7.8%
02M114,East Side Middle School,2017-18,450,0,0,0,0,0,0,0,148,150,152,0,0,0,0,247,0.549,203,0.451,55,0.122,16,0.036,40,0.089,35,0.078,304,0.676,71,0.158,0,0,50,11.1%,11.0%
02M114,East Side Middle School,2018-19,451,0,0,0,0,0,0,0,151,148,152,0,0,0,0,259,0.574,192,0.426,63,0.14,13,0.029,53,0.118,33,0.073,289,0.641,76,0.169,0,0,73,16.2%,13.0%
02M114,East Side Middle School,2019-20,457,0,0,0,0,0,0,0,155,151,151,0,0,0,0,261,0.571,196,0.429,73,0.16,15,0.033,52,0.114,37,0.081,280,0.613,76,0.166,1,0.002,61,13.3%,13.9%
02M116,P.S. 116 Mary Lindley Murray,2015-16,638,47,72,92,89,101,113,124,0,0,0,0,0,0,0,312,0.489,326,0.511,126,0.197,56,0.088,138,0.216,40,0.063,278,0.436,108,0.169,68,0.107,222,34.8%,28.0%
02M116,P.S. 116 Mary Lindley Murray,2016-17,585,46,87,72,86,75,99,120,0,0,0,0,0,0,0,285,0.487,300,0.513,122,0.209,63,0.108,123,0.21,37,0.063,240,0.41,115,0.197,56,0.096,211,36.1%,28.4%
02M116,P.S. 116 Mary Lindley Murray,2017-18,539,47,86,84,68,85,75,94,0,0,0,0,0,0,0,273,0.506,266,0.494,112,0.208,63,0.117,109,0.202,37,0.069,218,0.404,96,0.178,44,0.082,196,36.4%,35.3%
